State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic
19,47,Crawford,Iowa,IA,40,"frontier status, population size, poverty, age",62,16889,6176,25119,24,9,46,9.9,8.8,12.7,25.4,22.5,26.9,58.4,55.5,61.5,13.3,12.1,16.8,2.9,2.2,3.7,97.7,87.2,99.2,1.2,0.1,8.5,0.5,0.1,4.7,0.5,0.1,0.8,16.7,0.7,10.1
19,49,Dallas,Iowa,IA,47,"frontier status, population size, poverty, age, population density",34,51762,28085,47530,88,17,83,5.2,6,9.1,24.3,24.3,27.8,66.7,58.3,66.7,7.6,6.3,12.1,1.4,0.8,2.3,96.4,95.3,98.8,1.1,0.3,1.6,0.2,0.1,1.4,1.5,0.2,1.2,5.8,0.9,12.2
19,51,Davis,Iowa,IA,40,"frontier status, population size, poverty, age",62,8659,6176,25119,17,9,46,11.3,8.8,12.7,25.3,22.5,26.9,58,55.5,61.5,13.6,12.1,16.8,3.1,2.2,3.7,99,87.2,99.2,0.2,0.1,8.5,0.1,0.1,4.7,0.2,0.1,0.8,0.9,0.7,10.1
19,53,Decatur,Iowa,IA,70,"frontier status, population size, poverty, age, population density",37,8605,4928,13835,16,8,19,14.4,14.3,21.2,23.1,20.8,25,59.6,54.5,62.6,14.4,13.4,18.9,2.9,1.9,3.6,97,72.5,98.7,1.2,0.2,26.4,0.2,0.1,16.1,1,0,0.6,2.1,0.6,23.3
19,55,Delaware,Iowa,IA,40,"frontier status, population size, poverty, age",62,18025,6176,25119,31,9,46,8.2,8.8,12.7,25,22.5,26.9,59.1,55.5,61.5,13.1,12.1,16.8,2.8,2.2,3.7,99.4,87.2,99.2,0.1,0.1,8.5,0.1,0.1,4.7,0.2,0.1,0.8,0.8,0.7,10.1
19,57,Des Moines,Iowa,IA,30,"frontier status, population size, poverty, age",57,40810,28666,49149,98,34,112,11.4,9.9,13.2,23.7,20.6,24.6,59.7,58.5,62.8,13.6,12.6,17,3,1.7,3,94.1,89.7,98.6,3.8,0.3,8,0.3,0.1,1.9,0.7,0.3,1.1,2.3,0.7,5.5
19,59,Dickinson,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,16687,13849,23507,44,28,87,6.5,6.5,9.8,20,20.6,25.5,59.4,57.2,62.6,17.1,12.4,17.1,3.5,2.1,3.6,99.1,93.3,99.1,0.2,0.2,5.6,0.2,0.1,0.6,0.2,0.2,1.5,0.9,0.7,3.6
19,61,Dubuque,Iowa,IA,45,"frontier status, population size, poverty, age, population density",38,91631,55104,102801,151,84,168,8.4,5.6,10.4,24.9,24,27.7,60,59.8,64.4,12.7,7.9,12.4,2.4,1.1,2.3,96.9,90.3,97.7,1.3,0.5,6.8,0.1,0.2,0.8,0.9,0.4,1.7,1.5,1.1,8
19,63,Emmet,Iowa,IA,60,"frontier status, population size, poverty, age, population density",48,10534,10534,24055,27,30,71,8.7,9.4,12.9,23.7,20.7,25.5,57.6,57.3,62.3,15.3,11.8,16.9,3.4,1.5,3.5,98.7,84.7,98.8,0.3,0.3,14.2,0.4,0.1,1,0.4,0.2,0.7,5,0.8,4.5
19,65,Fayette,Iowa,IA,60,"frontier status, population size, poverty, age, population density",48,21298,10534,24055,29,30,71,10.8,9.4,12.9,22.6,20.7,25.5,58.4,57.3,62.3,15.4,11.8,16.9,3.5,1.5,3.5,98.2,84.7,98.8,0.8,0.3,14.2,0.1,0.1,1,0.6,0.2,0.7,1.5,0.8,4.5
19,67,Floyd,Iowa,IA,60,"frontier status, population size, poverty, age, population density",48,16443,10534,24055,33,30,71,9.5,9.4,12.9,22.9,20.7,25.5,57.7,57.3,62.3,15.4,11.8,16.9,4,1.5,3.5,98.1,84.7,98.8,0.6,0.3,14.2,0.1,0.1,1,0.7,0.2,0.7,1.6,0.8,4.5
19,69,Franklin,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,10732,5154,15506,18,9,25,8.1,7.2,10.2,22.9,20.2,24.5,58,54.6,61,15.7,12.8,17.6,3.4,2.2,4.8,98.9,95.2,99.3,0.1,0.1,1.2,0.2,0.1,1.1,0.6,0.2,1.6,10.4,0.5,5.6
19,71,Fremont,Iowa,IA,59,"frontier status, population size, poverty, age, population density",32,7759,7073,22330,15,15,25,9.3,9,12.1,23.1,20.1,23.6,57.4,55.7,62.2,16.3,13.4,18.4,3.2,2.1,4.6,98.9,92.6,99.1,0.1,0.1,2.6,0.2,0.1,2.2,0.4,0.2,0.9,2.3,0.6,7
19,73,Greene,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,9963,5154,15506,18,9,25,9.2,7.2,10.2,22.7,20.2,24.5,56.4,54.6,61,16.5,12.8,17.6,4.5,2.2,4.8,98.7,95.2,99.3,0.2,0.1,1.2,0.3,0.1,1.1,0.4,0.2,1.6,2,0.5,5.6
19,75,Grundy,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,12329,5154,15506,25,9,25,5.2,7.2,10.2,22.3,20.2,24.5,58.9,54.6,61,14.7,12.8,17.6,4,2.2,4.8,99.3,95.2,99.3,0.1,0.1,1.2,0,0.1,1.1,0.3,0.2,1.6,0.7,0.5,5.6
19,77,Guthrie,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,11547,5154,15506,20,9,25,8.3,7.2,10.2,21.9,20.2,24.5,59.5,54.6,61,15.6,12.8,17.6,3,2.2,4.8,99.5,95.2,99.3,0.1,0.1,1.2,0,0.1,1.1,0.1,0.2,1.6,1.9,0.5,5.6
19,79,Hamilton,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,16209,13849,23507,28,28,87,7.2,6.5,9.8,23.4,20.6,25.5,59.1,57.2,62.6,14.3,12.4,17.1,3.3,2.1,3.6,97,93.3,99.1,0.4,0.2,5.6,0.3,0.1,0.6,1.8,0.2,1.5,2.1,0.7,3.6
19,81,Hancock,Iowa,IA,56,"frontier status, population size, poverty, age, population density",39,11786,5421,16022,21,8,22,6.8,7.4,10.1,22.8,22.1,26.3,58.8,54.7,60.5,14.6,12.4,17.2,3.8,2.2,4.3,98.9,97.1,99.3,0.1,0.1,0.5,0.1,0.1,1,0.6,0.1,0.9,3.5,0.6,7.5
19,83,Hardin,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,18003,13849,23507,32,28,87,8.7,6.5,9.8,23.4,20.6,25.5,56.2,57.2,62.6,16.2,12.4,17.1,4.3,2.1,3.6,98.5,93.3,99.1,0.8,0.2,5.6,0.2,0.1,0.6,0.4,0.2,1.5,2.9,0.7,3.6
19,85,Harrison,Iowa,IA,40,"frontier status, population size, poverty, age",62,15884,6176,25119,23,9,46,8.6,8.8,12.7,23.6,22.5,26.9,59.4,55.5,61.5,14.1,12.1,16.8,2.9,2.2,3.7,99,87.2,99.2,0.1,0.1,8.5,0.1,0.1,4.7,0.4,0.1,0.8,1.2,0.7,10.1
19,87,Henry,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,20246,13849,23507,47,28,87,9.1,6.5,9.8,22.6,20.6,25.5,62.6,57.2,62.6,12,12.4,17.1,2.7,2.1,3.6,95.1,93.3,99.1,1.8,0.2,5.6,0.3,0.1,0.6,2.2,0.2,1.5,1.9,0.7,3.6
19,89,Howard,Iowa,IA,40,"frontier status, population size, poverty, age",62,9700,6176,25119,20,9,46,9.3,8.8,12.7,23.6,22.5,26.9,57,55.5,61.5,15.2,12.1,16.8,4.2,2.2,3.7,99.2,87.2,99.2,0.2,0.1,8.5,0.2,0.1,4.7,0.2,0.1,0.8,0.7,0.7,10.1
19,91,Humboldt,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,9973,5154,15506,23,9,25,8.3,7.2,10.2,22.1,20.2,24.5,57.5,54.6,61,16.5,12.8,17.6,3.9,2.2,4.8,98.7,95.2,99.3,0.4,0.1,1.2,0.1,0.1,1.1,0.5,0.2,1.6,2.2,0.5,5.6
19,93,Ida,Iowa,IA,56,"frontier status, population size, poverty, age, population density",39,7379,5421,16022,17,8,22,8.7,7.4,10.1,22.1,22.1,26.3,56.3,54.7,60.5,17.3,12.4,17.2,4.3,2.2,4.3,99.2,97.1,99.3,0.3,0.1,0.5,0.1,0.1,1,0.2,0.1,0.9,0.7,0.6,7.5
19,95,Iowa,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,16055,5154,15506,27,9,25,6.1,7.2,10.2,24.1,20.2,24.5,59,54.6,61,13.7,12.8,17.6,3.1,2.2,4.8,99.2,95.2,99.3,0.2,0.1,1.2,0.1,0.1,1.1,0.3,0.2,1.6,1.1,0.5,5.6
19,97,Jackson,Iowa,IA,40,"frontier status, population size, poverty, age",62,20335,6176,25119,32,9,46,9.9,8.8,12.7,23,22.5,26.9,59.2,55.5,61.5,14.5,12.1,16.8,3.2,2.2,3.7,99,87.2,99.2,0.2,0.1,8.5,0.1,0.1,4.7,0.3,0.1,0.8,0.6,0.7,10.1
19,99,Jasper,Iowa,IA,26,"frontier status, population size, poverty, age",40,37674,28191,56200,52,37,160,7.4,7.2,10.5,22.9,20.4,25,61.2,57.7,61.6,13.2,12.3,16.8,2.7,2.1,3.3,97.3,89.6,98.7,1.2,0.3,8.1,0.3,0.2,1.2,0.7,0.3,1.6,1.2,0.8,9.8
19,101,Jefferson,Iowa,IA,39,"frontier status, population size, poverty, age",51,15972,8613,28411,37,10,86,11.2,9.2,13.1,20.6,22.9,30.7,65.9,57.9,65,11,8,13.4,2.5,0.9,2.4,96.6,75.1,98.4,1,0.2,23.3,0.2,0.2,1.1,1.8,0.1,1.1,2.2,0.8,14.5
19,103,Johnson,Iowa,IA,11,"frontier status, population size, poverty, age",44,117067,119015,235272,191,176,492,10.7,6.1,10.9,22.2,22.2,26,69.8,61.5,66.9,6.8,8.1,12,1.3,1.2,2.2,90.5,82.9,96,3.3,1,13.3,0.3,0.1,0.7,4.4,0.9,5.1,2.9,1,9.3
19,105,Jones,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,20509,13849,23507,36,28,87,8.8,6.5,9.8,21.5,20.6,25.5,62.8,57.2,62.6,13.1,12.4,17.1,2.6,2.1,3.6,97.1,93.3,99.1,2,0.2,5.6,0.3,0.1,0.6,0.2,0.2,1.5,1.4,0.7,3.6
19,107,Keokuk,Iowa,IA,59,"frontier status, population size, poverty, age, population density",32,11157,7073,22330,19,15,25,10,9,12.1,23.5,20.1,23.6,57.5,55.7,62.2,14.9,13.4,18.4,4.1,2.1,4.6,99.3,92.6,99.1,0.1,0.1,2.6,0.1,0.1,2.2,0.3,0.2,0.9,0.6,0.6,7
19,109,Kossuth,Iowa,IA,56,"frontier status, population size, poverty, age, population density",39,16142,5421,16022,17,8,22,9.1,7.4,10.1,22.6,22.1,26.3,56.8,54.7,60.5,16.9,12.4,17.2,3.7,2.2,4.3,99.1,97.1,99.3,0.2,0.1,0.5,0.2,0.1,1,0.4,0.1,0.9,1,0.6,7.5
19,111,Lee,Iowa,IA,30,"frontier status, population size, poverty, age",57,36705,28666,49149,71,34,112,11.2,9.9,13.2,22.8,20.6,24.6,60.7,58.5,62.8,13.8,12.6,17,2.7,1.7,3,95.1,89.7,98.6,3.1,0.3,8,0.2,0.1,1.9,0.6,0.3,1.1,2.5,0.7,5.5
19,113,Linn,Iowa,IA,11,"frontier status, population size, poverty, age",44,198903,119015,235272,277,176,492,7.8,6.1,10.9,25.2,22.2,26,62.3,61.5,66.9,10.6,8.1,12,2,1.2,2.2,93.7,82.9,96,3,1,13.3,0.2,0.1,0.7,1.6,0.9,5.1,1.5,1,9.3
19,115,Louisa,Iowa,IA,57,"frontier status, population size, poverty, age, population density",42,11842,10973,23371,29,24,49,8.9,6.4,9.5,25.8,22.6,27.3,59.2,57.1,61.7,12.7,11.3,15.2,2.3,2.2,3.3,99,96.7,99,0.3,0.2,1,0.1,0.1,0.5,0.4,0.2,0.9,14.1,0.7,5.9
19,117,Lucas,Iowa,IA,59,"frontier status, population size, poverty, age, population density",32,9672,7073,22330,22,15,25,11.6,9,12.1,23.3,20.1,23.6,58.5,55.7,62.2,14.4,13.4,18.4,3.8,2.1,4.6,99,92.6,99.1,0.2,0.1,2.6,0.1,0.1,2.2,0.5,0.2,0.9,0.9,0.6,7
19,119,Lyon,Iowa,IA,56,"frontier status, population size, poverty, age, population density",39,11750,5421,16022,20,8,22,7.3,7.4,10.1,26.1,22.1,26.3,56.5,54.7,60.5,14,12.4,17.2,3.5,2.2,4.3,99.1,97.1,99.3,0.3,0.1,0.5,0.1,0.1,1,0.2,0.1,0.9,0.5,0.6,7.5
19,121,Madison,Iowa,IA,57,"frontier status, population size, poverty, age, population density",42,15158,10973,23371,27,24,49,6.8,6.4,9.5,24.8,22.6,27.3,61.4,57.1,61.7,11.2,11.3,15.2,2.5,2.2,3.3,98.9,96.7,99,0.2,0.2,1,0.3,0.1,0.5,0.2,0.2,0.9,0.8,0.7,5.9
19,123,Mahaska,Iowa,IA,60,"frontier status, population size, poverty, age, population density",48,22364,10534,24055,39,30,71,10.5,9.4,12.9,24.3,20.7,25.5,60.2,57.3,62.3,12.5,11.8,16.9,2.9,1.5,3.5,96.9,84.7,98.8,0.9,0.3,14.2,0.2,0.1,1,1.2,0.2,0.7,1.3,0.8,4.5
19,125,Marion,Iowa,IA,26,"frontier status, population size, poverty, age",40,32984,28191,56200,60,37,160,7.8,7.2,10.5,24.2,20.4,25,60.1,57.7,61.6,12.9,12.3,16.8,2.9,2.1,3.3,97.9,89.6,98.7,0.5,0.3,8.1,0.2,0.2,1.2,1,0.3,1.6,1.1,0.8,9.8
19,127,Marshall,Iowa,IA,26,"frontier status, population size, poverty, age",40,39418,28191,56200,69,37,160,10.6,7.2,10.5,24.6,20.4,25,59.3,57.7,61.6,13.6,12.3,16.8,2.5,2.1,3.3,96.4,89.6,98.7,1.2,0.3,8.1,0.5,0.2,1.2,1,0.3,1.6,12.6,0.8,9.8
19,129,Mills,Iowa,IA,38,"frontier status, population size, poverty, age",35,15284,7467,25734,35,10,77,8.3,5.6,10.6,24.6,24,31.3,63.5,60,64,10,7,12.5,1.9,0.6,2.2,98.7,90.7,98.7,0.4,0.1,6.3,0.2,0.2,1.9,0.3,0.2,1.3,2.2,0.6,13.8
19,131,Mitchell,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,10919,5154,15506,23,9,25,8.7,7.2,10.2,24.5,20.2,24.5,54.6,54.6,61,16.5,12.8,17.6,4.5,2.2,4.8,99.5,95.2,99.3,0.2,0.1,1.2,0.1,0.1,1.1,0.2,0.2,1.6,0.6,0.5,5.6
19,133,Monona,Iowa,IA,58,"frontier status, population size, poverty, age, population density",48,9520,3810,15896,14,7,14,10.4,9.4,12.2,21.1,20,24.3,55.9,53.3,61.8,18,13.6,20.4,4.9,2.5,5,98.6,90.2,99.3,0.1,0,3.5,0.9,0.2,3.9,0.1,0.1,0.5,0.8,0.7,3.9
19,135,Monroe,Iowa,IA,62,"frontier status, population size, poverty, age, population density",32,7835,6796,19677,18,17,23,10.1,11.9,15.6,23.7,20.1,25.2,57.4,55.8,60.6,15.7,13.1,19.4,3.2,1.9,3.7,98.8,86.5,98.8,0.3,0.3,9.8,0.4,0.2,1.4,0.4,0.1,0.4,0.5,0.6,13.6
19,137,Montgomery,Iowa,IA,60,"frontier status, population size, poverty, age, population density",48,11313,10534,24055,27,30,71,10.1,9.4,12.9,23.6,20.7,25.5,57.4,57.3,62.3,15.1,11.8,16.9,4,1.5,3.5,98.9,84.7,98.8,0.2,0.3,14.2,0.4,0.1,1,0.3,0.2,0.7,2.4,0.8,4.5
19,139,Muscatine,Iowa,IA,48,"frontier status, population size, poverty, age, population density",31,42756,37787,53533,97,95,179,9.5,5.6,9,25.5,25.1,28.2,61.9,59,64.4,10.8,8,12,1.8,1.1,2.3,96.9,93.7,98.5,1.2,0.2,3.1,0.3,0.2,0.5,1,0.4,1.6,13.1,1,12.6
19,141,O'Brien,Iowa,IA,57,"frontier status, population size, poverty, age, population density",42,14414,10973,23371,25,24,49,7.8,6.4,9.5,22,22.6,27.3,55.9,57.1,61.7,18,11.3,15.2,4.2,2.2,3.3,98.8,96.7,99,0.3,0.2,1,0.2,0.1,0.5,0.6,0.2,0.9,1.8,0.7,5.9
19,143,Osceola,Iowa,IA,56,"frontier status, population size, poverty, age, population density",39,6694,5421,16022,17,8,22,6.8,7.4,10.1,23.7,22.1,26.3,57.5,54.7,60.5,15.6,12.4,17.2,3.2,2.2,4.3,98.9,97.1,99.3,0.3,0.1,0.5,0.4,0.1,1,0.2,0.1,0.9,3.2,0.6,7.5
19,145,Page,Iowa,IA,60,"frontier status, population size, poverty, age, population density",48,16253,10534,24055,30,30,71,11.4,9.4,12.9,21.5,20.7,25.5,59.4,57.3,62.3,15.8,11.8,16.9,3.3,1.5,3.5,96.1,84.7,98.8,2,0.3,14.2,0.5,0.1,1,0.8,0.2,0.7,1.8,0.8,4.5
19,147,Palo Alto,Iowa,IA,59,"frontier status, population size, poverty, age, population density",32,9697,7073,22330,17,15,25,9,9,12.1,23.1,20.1,23.6,55.7,55.7,62.2,16.9,13.4,18.4,4.4,2.1,4.6,99.2,92.6,99.1,0.1,0.1,2.6,0.1,0.1,2.2,0.3,0.2,0.9,0.8,0.6,7
19,149,Plymouth,Iowa,IA,57,"frontier status, population size, poverty, age, population density",42,24958,10973,23371,29,24,49,6.4,6.4,9.5,25.1,22.6,27.3,59.3,57.1,61.7,12.8,11.3,15.2,2.8,2.2,3.3,98.5,96.7,99,0.3,0.2,1,0.2,0.1,0.5,0.4,0.2,0.9,1.9,0.7,5.9
19,151,Pocahontas,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,7930,5154,15506,14,9,25,9.6,7.2,10.2,21.9,20.2,24.5,55.5,54.6,61,17.8,12.8,17.6,4.8,2.2,4.8,99,95.2,99.3,0.3,0.1,1.2,0.2,0.1,1.1,0.4,0.2,1.6,1.2,0.5,5.6
19,153,Polk,Iowa,IA,9,"frontier status, population size, poverty, age",24,401006,274950,490593,704,197,1227,8.6,4.7,9.6,25.8,24,28,63.3,61.9,66.5,9.2,7.5,11,1.7,1.1,2.1,90.3,70.1,94,4.9,1.1,20.6,0.3,0.2,1.4,3.1,1.6,7.8,5.6,2.1,17.4
19,155,Pottawattamie,Iowa,IA,20,"frontier status, population size, poverty, age",32,89738,63024,109206,94,34,196,10.2,9.4,13.7,24.9,24.6,28.4,61.5,59.4,64.2,11.7,8,12,1.9,0.8,2.3,96.9,72.7,96.9,1,0.7,21.5,0.4,0.3,8.2,0.7,0.4,1.5,4.1,2,13.6
19,157,Poweshiek,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,18925,13849,23507,32,28,87,9,6.5,9.8,22.5,20.6,25.5,60,57.2,62.6,14.2,12.4,17.1,3.4,2.1,3.6,97.5,93.3,99.1,0.6,0.2,5.6,0.3,0.1,0.6,1.1,0.2,1.5,1.4,0.7,3.6
19,159,Ringgold,Iowa,IA,61,"frontier status, population size, poverty, age, population density",32,5273,4171,16344,10,7,14,12.4,11,14.7,22.1,19.2,23.9,54.5,53.9,60,19.4,15.1,19.5,3.9,2.3,4.7,99.3,84.4,99.2,0.1,0,6.2,0.2,0.1,8,0.3,0.1,0.5,0.6,0.6,7.3
19,161,Sac,Iowa,IA,59,"frontier status, population size, poverty, age, population density",32,10621,7073,22330,18,15,25,9,9,12.1,22,20.1,23.6,55.1,55.7,62.2,18,13.4,18.4,4.8,2.1,4.6,98.8,92.6,99.1,0.4,0.1,2.6,0.1,0.1,2.2,0.3,0.2,0.9,1.2,0.6,7
19,163,Scott,Iowa,IA,15,"frontier status, population size, poverty, age",23,160998,107972,231578,352,138,551,10.3,10.2,13.5,25.5,25.2,28.9,62.4,59.4,63,10.4,8,12.2,1.8,0.8,2.2,89.9,69.2,93.6,6.2,3.2,26.9,0.3,0.2,0.9,1.9,0.8,3.4,4.4,1.4,21.1
19,165,Shelby,Iowa,IA,56,"frontier status, population size, poverty, age, population density",39,12634,5421,16022,21,8,22,7.8,7.4,10.1,23.1,22.1,26.3,56.2,54.7,60.5,16.9,12.4,17.2,3.8,2.2,4.3,98.9,97.1,99.3,0.2,0.1,0.5,0.3,0.1,1,0.4,0.1,0.9,0.9,0.6,7.5
19,167,Sioux,Iowa,IA,47,"frontier status, population size, poverty, age, population density",34,32277,28085,47530,42,17,83,6.5,6,9.1,27.4,24.3,27.8,57.9,58.3,66.7,12.1,6.3,12.1,2.6,0.8,2.3,98.4,95.3,98.8,0.4,0.3,1.6,0.1,0.1,1.4,0.8,0.2,1.2,4.9,0.9,12.2
19,169,Story,Iowa,IA,17,"frontier status, population size, poverty, age",32,79952,61758,99844,140,49,486,9.8,5.7,10.3,21,22.4,26.5,68.5,61.5,64.9,8.6,8.6,12.3,1.9,1.2,2.1,91.2,87.3,97.5,1.9,0.5,9.7,0.2,0.2,0.9,5.6,0.6,4.4,1.8,1,8.1
19,171,Tama,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,17919,5154,15506,25,9,25,8.9,7.2,10.2,25,20.2,24.5,56.7,54.6,61,14.7,12.8,17.6,3.6,2.2,4.8,92,95.2,99.3,0.5,0.1,1.2,6.4,0.1,1.1,0.2,0.2,1.6,4.3,0.5,5.6
19,173,Taylor,Iowa,IA,61,"frontier status, population size, poverty, age, population density",32,6614,4171,16344,12,7,14,10.7,11,14.7,22.3,19.2,23.9,55.6,53.9,60,17.2,15.1,19.5,4.9,2.3,4.7,99.3,84.4,99.2,0,0,6.2,0.1,0.1,8,0.4,0.1,0.5,3.9,0.6,7.3
19,175,Union,Iowa,IA,60,"frontier status, population size, poverty, age, population density",48,11972,10534,24055,28,30,71,11.1,9.4,12.9,22.7,20.7,25.5,58.3,57.3,62.3,15.5,11.8,16.9,3.5,1.5,3.5,98.8,84.7,98.8,0.3,0.3,14.2,0.1,0.1,1,0.4,0.2,0.7,1.1,0.8,4.5
19,177,Van Buren,Iowa,IA,59,"frontier status, population size, poverty, age, population density",32,7786,7073,22330,16,15,25,11.2,9,12.1,22.4,20.1,23.6,58.3,55.7,62.2,15.4,13.4,18.4,3.9,2.1,4.6,99.1,92.6,99.1,0,0.1,2.6,0.1,0.1,2.2,0.4,0.2,0.9,0.8,0.6,7
19,179,Wapello,Iowa,IA,30,"frontier status, population size, poverty, age",57,35965,28666,49149,83,34,112,12.2,9.9,13.2,23.5,20.6,24.6,59.8,58.5,62.8,13.8,12.6,17,3,1.7,3,96.9,89.7,98.6,1.4,0.3,8,0.4,0.1,1.9,0.7,0.3,1.1,7.1,0.7,5.5
19,181,Warren,Iowa,IA,47,"frontier status, population size, poverty, age, population density",34,42981,28085,47530,75,17,83,6,6,9.1,24.5,24.3,27.8,63.2,58.3,66.7,10.7,6.3,12.1,1.6,0.8,2.3,98.1,95.3,98.8,0.4,0.3,1.6,0.2,0.1,1.4,0.6,0.2,1.2,1.3,0.9,12.2
19,183,Washington,Iowa,IA,57,"frontier status, population size, poverty, age, population density",42,21457,10973,23371,38,24,49,7.7,6.4,9.5,24.7,22.6,27.3,58.3,57.1,61.7,13.8,11.3,15.2,3.2,2.2,3.3,98.6,96.7,99,0.5,0.2,1,0.2,0.1,0.5,0.3,0.2,0.9,3.8,0.7,5.9
19,185,Wayne,Iowa,IA,61,"frontier status, population size, poverty, age, population density",32,6601,4171,16344,13,7,14,12.5,11,14.7,22.1,19.2,23.9,55.2,53.9,60,17.9,15.1,19.5,4.7,2.3,4.7,98.9,84.4,99.2,0,0,6.2,0.1,0.1,8,0.5,0.1,0.5,0.8,0.6,7.3
19,187,Webster,Iowa,IA,30,"frontier status, population size, poverty, age",57,39003,28666,49149,55,34,112,10.8,9.9,13.2,24.6,20.6,24.6,58.8,58.5,62.8,13.8,12.6,17,2.8,1.7,3,93.8,89.7,98.6,3.8,0.3,8,0.4,0.1,1.9,1,0.3,1.1,2.8,0.7,5.5
19,189,Winnebago,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,11351,13849,23507,28,28,87,8.3,6.5,9.8,23,20.6,25.5,58.4,57.2,62.6,14.6,12.4,17.1,4,2.1,3.6,98.3,93.3,99.1,0.2,0.2,5.6,0.3,0.1,0.6,0.8,0.2,1.5,2.3,0.7,3.6
19,191,Winneshiek,Iowa,IA,55,"frontier status, population size, poverty, age, population density",47,21234,13849,23507,31,28,87,7.8,6.5,9.8,22.4,20.6,25.5,61.7,57.2,62.6,12.9,12.4,17.1,3.1,2.1,3.6,98.1,93.3,99.1,0.7,0.2,5.6,0.1,0.1,0.6,0.9,0.2,1.5,1,0.7,3.6
19,193,Woodbury,Iowa,IA,15,"frontier status, population size, poverty, age",23,102605,107972,231578,118,138,551,11.2,10.2,13.5,27.7,25.2,28.9,59.5,59.4,63,10.6,8,12.2,2.2,0.8,2.2,91.6,69.2,93.6,2.3,3.2,26.9,1.9,0.2,0.9,2.5,0.8,3.4,10.9,1.4,21.1
19,195,Worth,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,7768,5154,15506,19,9,25,7.2,7.2,10.2,22.1,20.2,24.5,59.5,54.6,61,14.9,12.8,17.6,3.5,2.2,4.8,99.3,95.2,99.3,0.3,0.1,1.2,0,0.1,1.1,0.2,0.2,1.6,1.8,0.5,5.6
19,197,Wright,Iowa,IA,54,"frontier status, population size, poverty, age, population density",38,13647,5154,15506,24,9,25,8.3,7.2,10.2,23.1,20.2,24.5,56.5,54.6,61,16.2,12.8,17.6,4.2,2.2,4.8,98.9,95.2,99.3,0.2,0.1,1.2,0.3,0.1,1.1,0.3,0.2,1.6,7.1,0.5,5.6
20,1,Allen,Kansas,KS,43,"frontier status, population size, poverty, age",57,13787,7102,22197,27,8,41,13.9,11.5,16.5,24.7,23.3,26.8,57.8,55.7,61.1,14.4,12.2,17.2,3,1.8,3.3,95.4,74.8,98.2,2,0.2,23.2,1,0.1,6.7,0.3,0.1,0.8,2.2,0.7,20
20,3,Anderson,Kansas,KS,58,"frontier status, population size, poverty, age, population density",48,8182,3810,15896,14,7,14,12.2,9.4,12.2,25,20,24.3,55.8,53.3,61.8,15.5,13.6,20.4,3.7,2.5,5,98,90.2,99.3,0.3,0,3.5,0.8,0.2,3.9,0.3,0.1,0.5,1.1,0.7,3.9
20,5,Atchison,Kansas,KS,40,"frontier status, population size, poverty, age",62,16804,6176,25119,39,9,46,11.8,8.8,12.7,26.1,22.5,26.9,58,55.5,61.5,13.2,12.1,16.8,2.8,2.2,3.7,92.2,87.2,99.2,5.7,0.1,8.5,0.5,0.1,4.7,0.4,0.1,0.8,2,0.7,10.1
20,7,Barber,Kansas,KS,82,"frontier status, population size, poverty, age",37,4958,1573,10784,4,1,6,11.3,9.7,13.7,21.5,20.3,27.8,57.3,53.6,59.8,17.5,13.1,18.9,3.7,2.1,4.5,98.3,96.4,99.4,0.5,0,0.9,0.7,0.1,2.8,0.1,0.1,0.5,2.1,0.6,15.9
20,9,Barton,Kansas,KS,31,"frontier status, population size, poverty, age",22,28105,29055,44752,31,17,77,12.4,9.7,12.4,25.5,23.7,26.4,57,57,60.9,14.4,12.1,13.9,3.1,1.9,2.9,96.5,92.8,98.6,1.6,0.2,3.3,0.5,0.2,2.1,0.4,0.3,1,10.4,0.7,10.4
